gebied;compartiment;datetime;X_RD;Y_RD;method;date_added;source;script;parameter;value;unit
Westerschelde;1;2010-01-14T12:20:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;502.356558528815;µmol fotonen m-2 s-1
Westerschelde;1;2010-01-14T12:20:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.72;/m
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;26;mg C/m2/d
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.326;ug/l
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.75555550623422;mgC (mg chla)-1 h-1
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.018440394637472;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;456.358816299883;µmol fotonen m-2 s-1
Westerschelde;1;2010-02-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.128;/m
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;161;mg C/m2/d
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;3.852;ug/l
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.23325504396893;mgC (mg chla)-1 h-1
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0163444041264621;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;428.232533440775;µmol fotonen m-2 s-1
Westerschelde;1;2010-03-18T11:15:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.203;/m
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;543;mg C/m2/d
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;9.48;ug/l
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.99664690769936;mgC (mg chla)-1 h-1
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0195755462808638;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;548.021495354055;µmol fotonen m-2 s-1
Westerschelde;1;2010-04-09T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.463;/m
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;892;mg C/m2/d
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;12.186;ug/l
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;2.20547872775597;mgC (mg chla)-1 h-1
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0136784596840446;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;434.881257411724;µmol fotonen m-2 s-1
Westerschelde;1;2010-04-29T11:00:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;0.795;/m
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1093;mg C/m2/d
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;7.557;ug/l
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.44896232182422;mgC (mg chla)-1 h-1
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0372347672824468;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;430.631379268708;µmol fotonen m-2 s-1
Westerschelde;1;2010-05-20T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.514;/m
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;975;mg C/m2/d
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;10.297;ug/l
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.96845974265775;mgC (mg chla)-1 h-1
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0167471654898819;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;470.324111603213;µmol fotonen m-2 s-1
Westerschelde;1;2010-06-10T11:35:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;0.905;/m
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1540;mg C/m2/d
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.593;ug/l
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;14.2596272738348;mgC (mg chla)-1 h-1
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0371856900391639;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;916.241710932821;µmol fotonen m-2 s-1
Westerschelde;1;2010-07-15T11:19:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;0.812;/m
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;2069;mg C/m2/d
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;14.194;ug/l
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;8.25619956598963;mgC (mg chla)-1 h-1
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0378599115127134;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;701.808546647842;µmol fotonen m-2 s-1
Westerschelde;1;2010-07-29T11:31:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;0.882;/m
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;849;mg C/m2/d
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;4.381;ug/l
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;10.3531108446006;mgC (mg chla)-1 h-1
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0325035859010578;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;624.773169535732;µmol fotonen m-2 s-1
Westerschelde;1;2010-08-26T11:56:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.072;/m
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;113;mg C/m2/d
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;6.875;ug/l
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.17185156080189;mgC (mg chla)-1 h-1
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0243774744553866;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;512.576115691804;µmol fotonen m-2 s-1
Westerschelde;1;2010-09-09T11:06:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.653;/m
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;449;mg C/m2/d
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.698;ug/l
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;9.07840909059981;mgC (mg chla)-1 h-1
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.035924752756914;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;565.295151302772;µmol fotonen m-2 s-1
Westerschelde;1;2010-09-23T11:28:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;0.695;/m
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;345;mg C/m2/d
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.158;ug/l
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.76902968959181;mgC (mg chla)-1 h-1
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0336042409527828;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;482.459959627093;µmol fotonen m-2 s-1
Westerschelde;1;2010-10-14T10:37:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.576;/m
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;22;mg C/m2/d
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.595;ug/l
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.01406004360643;mgC (mg chla)-1 h-1
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0345979493610874;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;378.79859218457;µmol fotonen m-2 s-1
Westerschelde;1;2010-11-19T11:18:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.238;/m
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;10;mg C/m2/d
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.329;ug/l
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.90395514528268;mgC (mg chla)-1 h-1
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0350485109173505;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;349.300317564685;µmol fotonen m-2 s-1
Westerschelde;1;2010-12-16T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.315;/m
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;5;mg C/m2/d
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.401;ug/l
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.30029094333143;mgC (mg chla)-1 h-1
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0272945452386191;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;371.011678969479;µmol fotonen m-2 s-1
Westerschelde;1;2011-01-13T10:44:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.292;/m
Westerschelde;1;2011-02-10T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;µmol fotonen m-2 s-1
Westerschelde;1;2011-02-10T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;24;mg C/m2/d
Westerschelde;1;2011-02-10T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;m
Westerschelde;1;2011-02-10T10:53:00Z;28327.815783213737;381972.1803253431;14C/scanfish;2025-08-14;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.589;ug/l
